N,P,K,temperature,humidity,ph,rainfall,label
26.471765270421912,17.266791190937614,134.5719203575268,52.11780350240251,48.9,6.439016284438423,47.26,Carrots
18.270470978786925,16.332445503248035,142.8699340455643,71.68722028116524,59.27,6.519002913259391,68.59,Carrots
15.391177605366153,15.988432338421305,110.4047743829408,64.30587820097911,51.81,6.071810675575388,117.71,Carrots
25.9565737197008,19.83244831307441,141.8950827398324,55.23714613831391,65.09,6.2985599832150125,110.12,Carrots
21.82743429375564,17.89640895378598,108.23276795606736,51.30648128894234,58.11,6.075058427440474,81.11,Carrots
15.72502607441139,15.726110266820717,136.05004726672917,74.6899388860773,69.98,6.256556377968351,66.31,Carrots
18.811479244640573,13.105145440700054,145.33842800110662,52.8365571536507,66.01,6.673829970068932,53.12,Carrots
24.30300591130541,14.594970354195098,112.27948262411876,54.91722108403346,54.37,6.542179363133935,51.03,Carrots
14.997154054978155,11.776941181969228,114.65509101140664,71.73109907101752,69.97,6.702371935124273,52.46,Carrots
19.20341072247899,12.34420375121823,149.11197944498915,65.36350407598266,69.14,6.321076984702526,82.56,Carrots
24.483931328690733,14.44751607184709,135.69411189500286,53.6459942850876,56.62,6.595478522941249,95.97,Carrots
13.95098236404295,14.643518119827748,136.4862610424176,51.77338231558024,53.65,6.136050190979042,63.71,Carrots
15.280862263376966,11.013439153969992,145.38217415551944,57.537518830154696,65.47,6.145704619365874,118.74,Carrots
25.01122216080047,11.986574126082775,138.5532757918909,53.993953824249495,49.19,6.127156156181993,77.34,Carrots
20.072879665291744,15.573052701407889,145.68991881572433,59.49546463028911,51.0,6.302466961363465,87.65,Carrots
21.44060922012976,15.147479282997352,121.9023693672304,59.81147717495628,45.22,6.334978209808017,82.88,Carrots
18.76766733265456,10.342211603313013,131.42142881340587,58.6404949333356,68.61,6.123951534617633,101.68,Carrots
15.462183557778966,10.113194019296806,118.71172691306752,68.02156016205348,64.95,6.685672032450071,114.85,Carrots
22.46469309505309,16.784924093053164,134.7430396826514,51.590527170260735,66.15,6.437008357791053,107.79,Carrots
21.89790694522403,19.9193950618714,137.44524426207818,55.0419831032272,68.42,6.29425414666107,81.19,Carrots
19.63801459062814,17.270838506587246,146.24591164896322,51.08007741988712,58.77,6.624537486030819,115.08,Carrots
15.221176568041148,14.53405243256156,121.29572837592518,52.71365452754838,62.06,6.764901779756559,73.5,Carrots
21.81521923986995,15.245123508656736,134.7039322926879,57.27238319889108,49.19,6.476753544870562,45.9,Carrots
18.937778928874764,17.799989905326655,109.9398397888605,73.79598915662113,48.44,6.658971682832391,50.61,Carrots
24.988411502769782,15.562744286179427,135.24098537113278,66.94135108436552,65.05,6.443094958025984,116.17,Carrots
19.18958328641126,11.91354145325375,137.69338583341215,68.73476276628229,59.13,6.70388719371944,115.2,Carrots
26.335443010250103,10.3026322007536,139.59852009109085,53.48446145224728,61.96,6.248275042735042,113.1,Carrots
15.427246893699778,14.13232867996228,118.7178449217144,51.65281563619968,67.95,6.665850607487306,100.12,Carrots
26.713637410250666,19.00794931035368,114.73786450520704,69.30062131041036,64.04,6.198567518427347,94.34,Carrots
22.20324641690435,19.627544546228265,135.14280466796325,56.42271919961239,61.61,6.138404104091755,107.01,Carrots
23.77350260537654,18.65060301348413,128.243075518188,67.64535428683843,61.78,6.13015517088618,75.62,Carrots
21.86265267936945,14.320115510128408,113.52594567222924,70.99881890787454,54.12,6.145312426860116,83.79,Carrots
20.289542060405324,14.875809858934678,130.48079098305942,59.76999946228901,45.92,6.160290559142217,111.87,Carrots
24.82270924517416,17.74367435407864,117.4311955733146,52.64327089101434,58.1,6.233672848930191,44.54,Carrots
24.080443615492,18.272354785587325,146.37979520053156,61.81822569130971,51.44,6.522622442045503,85.06,Carrots
23.735117341503543,16.90358505746585,115.638732141518,62.20448040322983,57.26,6.172063632178244,70.5,Carrots
17.15971621063998,13.547969497927744,148.78699969706904,66.53641847682242,70.6,6.453189071644578,84.45,Carrots
25.204942444587605,15.04285176667162,108.46951637741292,60.33781557621098,52.02,6.054935938955997,116.58,Carrots
21.183923869088943,12.746714458002335,149.13858775728087,59.97026948968861,46.75,6.73757474719331,102.85,Carrots
22.070273841693545,19.37505995814683,121.6439561461064,56.40949701984314,53.44,6.345930123920965,78.12,Carrots
18.88748065954057,19.73320501287208,121.02639285404278,68.37337783780268,53.81,6.707358485057775,94.47,Carrots
25.23844590186044,15.884469994006627,135.2726123907705,74.30894715366406,64.86,6.133867709983408,85.03,Carrots
23.09445478094472,18.31431000484251,131.41797020539758,59.341749975623614,61.71,6.12427497366247,55.77,Carrots
16.74542298198652,19.23322643591977,118.0605294170039,59.00422674576743,68.52,6.396815184424788,76.48,Carrots
18.834168472302448,15.036142282243596,128.61379865211555,68.72755184872793,64.93,6.425418138052438,48.87,Carrots
25.824212209714705,16.587552534361254,116.7602519542344,69.88807306632373,57.19,6.675654758826355,76.51,Carrots
25.596333255664987,15.938181529848134,126.7283464061347,72.52719510845573,69.42,6.390068006316255,75.15,Carrots
25.328529948650456,14.352679366827685,149.15243961747026,71.98185032001747,50.01,6.673940980157396,95.87,Carrots
21.901816154076336,18.73567063570309,112.5812203738572,60.739073849614655,45.68,6.06409958759988,61.55,Carrots
16.4212922616445,10.490448787408154,134.4656175236458,62.85800596132407,47.7,6.275549988726797,71.44,Carrots
21.62231943325843,15.654963485939216,134.68285528083123,70.97225622559424,66.67,6.128126443338452,72.93,Carrots
16.07951960260888,13.391603426871228,149.27530182643807,66.73192502854465,58.86,6.344886050732256,53.74,Carrots
14.046724021101914,18.03268693002724,100.06907177963096,66.9235193600144,49.84,6.054593284946317,98.6,Carrots
16.71028959453183,10.02476230866082,110.06094399063406,52.63403860284876,60.03,6.145726194368804,93.54,Carrots
14.350706042975052,15.634636988167273,101.29072841903852,63.65697546171368,49.57,6.708052561510752,72.06,Carrots
24.61260344544356,18.156719597235693,107.23082980486048,63.14790713534829,65.89,6.099971564898436,52.67,Carrots
18.82033997906117,10.748181024545588,126.05464421635088,70.08962476797475,58.38,6.347761594699414,102.99,Carrots
19.93198165541413,16.131626487422295,125.12189760236912,72.49971224416065,56.43,6.0278125529758215,95.43,Carrots
26.14528336679099,10.239834955639536,112.58909489375496,52.06775751099807,54.05,6.5247203972418415,93.14,Carrots
27.100623981079,15.233890672715589,122.69801092119305,73.4386110620003,63.91,6.115678412307823,115.65,Carrots
18.786524744136777,16.135165964666207,101.98632825273896,74.78881156955734,55.85,6.240056468835278,104.29,Carrots
15.98365119503926,18.12959516016754,102.97879750489528,74.58272849836104,47.63,6.351569829127703,111.9,Carrots
22.77387040596568,19.36257180148651,132.38460599321215,63.209821455221714,48.54,6.214696005996544,100.84,Carrots
17.9169346251151,17.581709507436916,120.22921981445478,72.7550040524747,73.86,6.793696638526471,99.64,Carrots
21.37583201695999,11.967809229075163,125.6915640860633,56.46019004117007,72.26,6.302702530284278,100.67,Carrots
15.886504003814148,16.085496033315273,121.11087997636292,67.33496794674205,65.99,6.434077554457458,115.63,Carrots
21.177645519251417,17.858388360182957,142.1272313952471,60.47596013034378,52.98,6.760580443743793,82.0,Carrots
15.291922970283268,10.418885380737224,124.084284359996,70.98595102152812,74.08,6.508351794029849,72.84,Carrots
27.033542249099924,17.49915039717564,104.19709675894778,74.7985538282055,68.36,6.672547775959702,116.9,Carrots
26.279447822667763,18.12236931374005,123.10740238326284,61.15339486691192,66.51,6.027427299310795,117.51,Carrots
20.25952423425776,14.140696861086369,135.0119058408272,72.37832119790593,58.48,6.377076140344824,109.79,Carrots
16.74073695384043,11.577841813520026,103.68596311974552,69.05212443182867,53.17,6.472541455492721,85.97,Carrots
16.576188219420647,16.112560913210018,148.09351881632182,63.97676869319098,47.89,6.688957771252695,90.14,Carrots
25.28365433743732,11.994258919770736,145.9295732698623,60.23682426243527,72.08,6.174408602219715,75.9,Carrots
19.84718679339312,18.270262186309058,132.77523578833677,53.23849538671018,58.67,6.414198078642452,56.85,Carrots
26.03272535203906,14.16361199152295,136.67797365180607,53.69583681444465,51.07,6.389846987823537,48.09,Carrots
19.091715327620307,14.711195473848484,133.05685509055024,63.457632563132975,54.18,6.383575540674059,40.99,Carrots
16.916872395506086,11.766864954654096,127.05050765152136,71.78324200020286,62.38,6.345603598011864,57.04,Carrots
27.25596127072257,18.067523680194448,101.96640867488767,51.526274046005234,50.3,6.486998331059252,83.07,Carrots
17.97448770186077,15.878794624431537,116.18105234992213,61.58333338908693,70.7,6.359322570782851,112.12,Carrots
18.617040734098456,15.294252785787126,119.87962254446222,57.313351109004735,67.76,6.768444071652938,73.23,Carrots
22.350042264350044,12.110705325453246,143.50943416053758,52.17545080345774,66.58,6.41145057242416,91.27,Carrots
21.08372070248459,17.7168656822123,133.7335151954635,59.670968163243565,57.96,6.189215318096962,77.01,Carrots
17.917844096861838,11.01537706764309,145.9651201369201,62.67602514464854,63.82,6.735150635697178,41.09,Carrots
24.28425887253893,11.611977302155088,142.43863493456635,61.757477246697135,62.52,6.39380696209174,74.21,Carrots
24.395861271247743,12.814210386317736,119.87550310969922,65.24224556164842,64.5,6.289538229140505,69.67,Carrots
27.24012856436861,16.46774179690759,128.09555118135506,58.0169602468223,47.53,6.512148331236611,65.32,Carrots
25.04673228172849,16.394152431658426,135.84175980561582,53.28348760598347,57.47,6.316750469505799,64.46,Carrots
18.11663043147242,11.313245009260362,111.42595618621904,58.75163460656825,46.25,6.617647632072327,52.19,Carrots
24.033962099288274,19.1983014847346,138.71790399301275,69.84031811154591,59.82,6.793936881671288,86.69,Carrots
19.66323409741093,13.39384580377517,146.3235769132205,57.42160920010914,54.9,6.182198071006821,104.26,Carrots
27.02343342729861,16.92412709927617,104.15890534530912,50.51688918017356,49.34,6.712736275414244,106.63,Carrots
21.25052191605472,15.698044737555024,130.42241226006757,72.29349963357933,48.1,6.060653868735506,61.48,Carrots
20.450231128901795,13.072827951096585,108.9911781251774,57.41446560003034,62.63,6.415602566347246,62.96,Carrots
16.120713514866697,17.19838643713686,137.25720966897467,61.35736762849965,50.12,6.493094967793613,62.73,Carrots
24.05194359179288,12.758055257800605,122.3167844361347,70.31523543607271,72.75,6.034657464723818,52.86,Carrots
21.179665108729964,12.573256706223956,149.05320494134736,74.76064668920142,62.43,6.681926387907464,89.93,Carrots
25.72966913100421,19.77588448357244,118.65989657308246,64.6849385899944,55.41,6.2643327804045965,51.72,Carrots
22.46985431577095,10.495988521260188,101.59153789532918,71.04694814480968,62.73,6.208921281114954,71.85,Carrots
15.070018298582934,12.79008226553773,113.66466078547904,58.80585065321706,45.68,6.450246344571645,83.41,Carrots
22.018330011258733,14.198894828680062,116.11982278406892,65.71092173051755,73.76,6.043541228497427,94.18,Carrots
23.723101256323712,18.57663397566797,144.0598761461559,62.53152471383066,59.47,6.409157645058872,117.39,Carrots
15.708009494923903,19.836247098472885,135.95021622068123,60.61525031928554,68.48,6.628035525161674,105.37,Carrots
17.59892449176373,12.923271166432816,102.98023027597554,58.15691651437767,47.48,6.371938413229365,71.5,Carrots
19.127617220227293,11.387884249398388,123.35079093599292,61.88037578606246,59.6,6.749557470686467,106.3,Carrots
19.905120309788384,19.38618111694302,115.73559256509006,54.98074710870837,59.72,6.742799770571948,62.45,Carrots
22.23692408577856,11.860071218498163,128.23458173199194,58.577648572284254,73.13,6.632518439352095,94.29,Carrots
25.31274948842508,11.72365302943737,138.40486618024747,73.8023647230377,62.15,6.198266948030345,56.49,Carrots
18.251270384789976,19.48683504362075,115.79693501869824,73.46824749205183,59.2,6.023393998457031,74.94,Carrots
15.694579636015082,15.926299705389928,127.04948132210276,64.4545220177976,53.01,6.141735576402303,89.13,Carrots
18.07321926422156,14.936890789919012,109.06212867060816,62.3370348671057,54.95,6.170382032901703,104.95,Carrots
25.37016592033699,13.869345661233362,133.63006387261294,50.07778215953637,60.62,6.728925827623054,114.49,Carrots
22.066071456640707,14.726319165432129,134.78796224559255,70.3762607931082,58.17,6.128675696828296,118.38,Carrots
23.96845666356878,18.93597753052613,133.01819788710543,71.24639335197149,45.65,6.348223392966793,107.71,Carrots
14.97509530845048,10.723362099322442,101.44190056164386,57.121900933756365,69.79,6.356240149775067,55.35,Carrots
21.186994710351343,14.973458961485054,145.4005914481695,71.93230220974309,71.88,6.522923035919472,108.05,Carrots
21.71056501571244,12.36946518282575,106.1290140803017,60.77268464088307,49.21,6.295646003914048,86.85,Carrots
22.351184956767124,18.93403073928188,138.47943129142388,55.60759509552685,61.62,6.258821596083569,69.89,Carrots
24.42519071724121,12.81700479802651,129.79651645147632,68.28439786745359,48.26,6.775656056501566,64.23,Carrots
17.044569592691516,10.078149256914944,134.3108067807488,58.78263666637881,65.17,6.352594110718671,97.71,Carrots
26.876150878422248,17.996703663278346,149.51760283396663,54.83868287989453,53.44,6.210782245905463,74.43,Carrots
26.964790565090368,13.951318413320784,142.56985446781613,74.31815631119346,64.78,6.297517465993274,109.07,Carrots
14.509679668546571,10.94427902725823,141.82204478554874,71.95999091968699,66.81,6.262796006700666,115.67,Carrots
23.71650411168302,16.635189564630913,116.94000411521776,65.8162402906582,68.06,6.319917602076127,111.24,Carrots
21.150839724506,19.20198922293328,102.03858496436992,67.1416705155626,48.23,6.2465427421837365,77.12,Carrots
26.093784909125613,13.93590301555874,114.79138154256302,66.04353488419208,72.48,6.674169071243122,110.63,Carrots
18.6800035012056,16.561429790706047,134.89338607722567,56.67095114432348,51.91,6.740203048501579,87.88,Carrots
15.979731439365866,10.764180885446244,114.07639227250556,69.37962881118698,46.12,6.580394138016272,54.73,Carrots
15.149691428831106,18.28832248629689,108.64064710894164,51.89482685498523,61.65,6.693730008398561,47.05,Carrots
19.465487976000823,18.9056606752326,128.35530948408422,61.56067666614206,56.13,6.5829502334655015,43.57,Carrots
22.36487749066959,17.569149904879282,148.19046761628502,69.00884654208329,69.89,6.681833344691805,43.32,Carrots
26.360450411729648,10.293431709235705,124.24568830481672,61.30998009302477,69.25,6.532789181775067,105.36,Carrots
18.4381566608305,18.175476539003675,136.94993467358125,63.275834861055465,54.51,6.11844058398055,50.57,Carrots
19.612139979084823,13.249958395021146,120.26547555793772,60.45125803165018,73.59,6.168316476900091,110.94,Carrots
17.496796546910474,19.020023989297528,126.99028945167686,66.40627817139612,53.73,6.379171569211496,63.5,Carrots
26.27012034189104,13.00468827850806,124.99454871020976,64.48027835097433,60.45,6.6148515881726535,119.41,Carrots
19.63629580964085,19.87310475379628,113.6168178078012,71.95324599343287,52.68,6.435383726388588,75.02,Carrots
23.308746998474987,19.810185320183216,116.8663153667367,70.19514520994828,73.08,6.691396479730882,52.08,Carrots
19.327920596394705,18.513700494597902,129.43920857120847,62.754550733145145,49.94,6.612463854901506,58.21,Carrots
16.35601892082404,19.23472709333904,143.30088428245645,60.00011815061767,46.35,6.154888138478568,57.09,Carrots
24.997137843748057,13.067780234842632,148.221876243579,67.45480061548078,58.05,6.777670040085632,53.01,Carrots
18.79235011106319,16.0860211197935,129.1321298521446,53.24288232247146,74.77,6.022872358031205,103.68,Carrots
18.37872722087152,12.506014149670756,138.40258730549223,63.73823569791948,71.75,6.045631127028617,51.44,Carrots
15.362720112255998,13.10326741535835,100.87823753867784,60.292583337329496,67.46,6.229312994579982,78.8,Carrots
15.853593997933713,15.211997963855511,138.93700672480617,52.65375669645822,71.72,6.699269824837998,105.66,Carrots
19.54467782128633,12.04883984180757,144.4190729585564,69.45969846327876,71.8,6.768897233848514,88.26,Carrots
27.304882595311668,18.678812019248923,131.8836290475723,60.16000429130021,60.57,6.219139788544324,100.06,Carrots
24.46053868682376,15.84108272162418,125.67267047988403,57.010812905073685,54.48,6.303802642994822,48.74,Carrots
24.93010298422597,15.799744556859562,132.950443154862,74.98450705858826,68.16,6.599539070569945,106.26,Carrots
21.98990891570985,18.327231674962228,127.23364605217324,57.61212398929291,64.85,6.403901432656114,87.83,Carrots
26.75942238550174,18.097709829328046,123.27622029250372,73.33942882753465,56.21,6.676925022240073,40.36,Carrots
18.752590205914647,14.149303977548987,134.2050365325565,56.358813455299625,47.83,6.070626306262034,105.84,Carrots
21.57669520552755,19.321414659151166,127.96213686412295,65.96524475629013,67.4,6.586454028552767,92.55,Carrots
20.877437343661448,11.71949959033302,147.41491005730228,70.32903501598449,52.87,6.075784676234562,41.26,Carrots
20.56416457879274,11.906521389831642,113.20106165259551,67.06977274946998,73.1,6.413884563484446,102.92,Carrots
14.773745520068228,13.912012237024491,106.36281527585513,58.46046207966428,52.23,6.510988921950958,118.99,Carrots
27.35967220730349,11.300906807075542,120.06584847217076,62.13899193386112,48.68,6.584767361639021,91.98,Carrots
23.42465024012716,12.751633025228806,125.17439738149258,70.86849013412763,69.93,6.100155373722592,107.73,Carrots
22.43414657650632,14.853352627932145,136.0792835555529,61.81491406982016,49.6,6.586799977899515,108.81,Carrots
23.37682899574316,10.505199034527536,135.20403676305096,65.10439036927735,50.38,6.669435354551508,119.64,Carrots
17.15524738435668,16.560017200615647,142.1584029824425,64.06303609969616,62.98,6.250862473974245,60.31,Carrots
19.15697868526167,14.675329200599649,109.53794591261092,74.68864698614374,71.24,6.47677031646269,78.26,Carrots
24.330219908094545,17.028325059450705,129.501353122785,59.37619939739243,50.89,6.270613092841575,71.96,Carrots
14.12047582643739,10.773534182075174,149.85752697613512,69.26672052673511,54.31,6.130338779896019,96.0,Carrots
18.69773089813109,17.30798840058963,145.92573151056592,59.43287388918968,68.32,6.394581363940642,90.76,Carrots
20.14673761011532,14.358386271915563,109.32176563151351,63.62686630205971,74.15,6.345282404181561,76.35,Carrots
19.300138271008844,14.474147536365464,109.80778023456251,52.20439258600422,60.02,6.102197642904788,114.39,Carrots
25.21400997144737,18.543443962450706,116.04537401358569,50.07550438289752,49.32,6.079682471201733,112.22,Carrots
23.51617300787976,14.49455690931062,146.179109012556,60.52851311365531,45.42,6.070384458406423,50.42,Carrots
25.20684532540664,19.09634657620986,147.3665843759501,52.448838303382416,51.89,6.223776002392852,76.35,Carrots
19.469613867630294,16.757632613956517,135.06670323615043,57.97341479268592,48.95,6.463592470965338,40.55,Carrots
15.200566739994676,14.228679556494082,132.6214750739553,64.68506851228412,65.33,6.796378452099194,87.08,Carrots
18.29339079215792,11.13720164409129,110.21026686881036,50.79849097975522,48.65,6.096323688068646,109.04,Carrots
16.191128018810673,10.59607607841068,109.8635895062117,67.40710867071121,60.19,6.495192902431207,90.01,Carrots
16.18906661241207,16.950275807093373,140.2547214563151,53.06152514224392,65.83,6.619230239956894,65.61,Carrots
25.87439289030253,13.918147430018244,128.74827605466578,60.53837455533724,62.43,6.238931296345207,113.44,Carrots
20.278537684580584,16.11344966631865,125.92734487599884,54.35423024420318,50.99,6.068997591194964,108.42,Carrots
25.581935864251708,17.063703033163222,102.90310012345908,69.50119869271887,69.12,6.53443009454538,110.55,Carrots
20.36248475550016,11.666966043901342,127.24896996543556,73.23630068160958,66.46,6.575930289807188,99.18,Carrots
14.484922345082955,15.847438880671737,139.95509841263987,54.81688797940885,67.17,6.400922910767846,46.92,Carrots
27.559868924782748,13.47224560557047,118.8186012342686,73.18200279986884,48.93,6.763388182123679,86.66,Carrots
24.82808201742225,13.231817889644129,144.1798282952352,54.79090930050275,48.71,6.270235343520111,84.44,Carrots
19.82829501242001,15.031275620286982,145.3598209095485,51.79678692210194,72.83,6.616870573129786,114.51,Carrots
22.836375737956228,16.185664094312198,100.4410385839454,63.42721557457992,56.93,6.380046530902345,104.14,Carrots
25.21763931760312,14.619051314499124,134.01159856028187,51.87683611597528,54.03,6.407083114630611,59.6,Carrots
24.058872341186216,10.352035054211328,141.0101086159281,73.87416534839605,59.66,6.428741763044631,100.6,Carrots
26.12698448764447,16.931364985747027,143.67308529359067,52.86277529436236,64.89,6.395344673716499,70.08,Carrots
14.23888005820688,14.893995373225843,140.7119025021318,60.60063694920669,73.67,6.14924460506664,70.4,Carrots
13.987913357105624,18.445656907963368,122.05267479228291,64.6165086659964,53.59,6.036207651259221,113.01,Carrots
17.605678686109776,15.679577924179242,102.0570221410718,51.67776600485898,72.74,6.590322784583715,46.41,Carrots
15.424332630895144,19.147374923807497,116.12815048534152,54.74313414617769,45.75,6.007027174224435,53.6,Carrots
23.78080096772246,11.188880795565444,137.95490250254753,54.00015644013148,61.66,6.556131477354973,73.16,Carrots
25.38985475545788,13.594846386534847,131.89922433557047,68.38539342364061,64.02,6.292743210503799,75.5,Carrots
26.40524035840945,16.965366019906835,138.46507586537638,50.34715461146151,48.18,6.435333006171497,112.69,Carrots
16.612863362554,15.664553092422954,116.48143964613227,73.09978592727309,49.21,6.030391824624829,90.65,Carrots
16.908705598872537,18.32578480386499,137.77674887801908,62.76129018262706,57.57,6.727411833782793,85.79,Carrots
17.960282945678095,16.786048168609657,114.66860673884312,50.75413892368436,73.99,6.327367903022154,97.37,Carrots
23.26666931718349,16.013176597826707,123.19568756482512,53.15030714319592,62.88,6.394506252403796,45.29,Carrots
15.413606707730942,18.42801904418484,133.04125323190252,69.65526317198726,72.99,6.481015798695779,82.23,Carrots
27.480516221368624,13.88759972708456,133.07937302358312,62.51504847998126,69.13,6.211663669968739,94.84,Carrots
17.381159868699505,18.935150495504647,140.33100977148646,67.78065880694126,59.02,6.748118472461296,108.24,Carrots
15.16714963701028,12.971904651970044,100.47805018849876,63.61716130277257,68.54,6.523360762772164,41.32,Carrots
25.086216257947505,17.268206826996465,143.47830558064354,69.05262306049487,45.54,6.724617922798735,61.17,Carrots
15.04298544994785,14.053722431946934,143.3245550302703,63.94351695898175,48.27,6.745970617612357,57.08,Carrots
14.625279389531618,17.41588392835548,131.86031059798785,60.77743559124099,69.88,6.006104867227271,109.0,Carrots
26.143090425905868,14.351822682089828,148.0723169618568,60.99929121017431,68.9,6.363235154752919,71.53,Carrots
27.21199643602249,13.47883267572465,130.81663009827002,70.80209932246635,51.98,6.368737908168516,115.86,Carrots
23.09758970840953,10.07486733477485,105.15127386765316,73.21847802315992,60.92,6.282928975617151,100.96,Carrots
20.61581702603626,19.53397441266928,116.6152341931611,70.97804064962416,63.18,6.753680298421728,108.99,Carrots
19.3440819171036,16.772657634636257,135.60277415976284,66.78128724592673,71.03,6.303898822756171,107.01,Carrots
19.59553816073761,12.616067785364343,111.23978807938516,64.63835504489501,63.09,6.724472155706089,52.63,Carrots
19.557241511259527,10.781276309129916,110.09417442185394,72.60603444394417,57.38,6.772218072540004,43.93,Carrots
17.00336609117162,17.042241783950857,107.54003870163106,73.44482983766059,56.23,6.4715841387187565,86.87,Carrots
24.813818969532363,18.712602569684417,122.70188384398143,56.36853513148898,57.78,6.106092286337105,45.76,Carrots
24.90873078889339,12.704564352525274,147.660118756949,69.47788644884338,64.56,6.003378055726448,85.68,Carrots
14.173838702879696,19.605084229062985,110.6917021503107,51.522836872829245,71.02,6.023375792063419,58.9,Carrots
21.71122125024608,10.145098155231954,130.50100129661445,60.08673574977429,58.62,6.143847267194877,115.86,Carrots
26.874129222322058,18.173628428034064,142.15439284789352,71.19305957071467,52.44,6.598179070568887,75.66,Carrots
26.278775409104213,19.922294727720487,125.45439828425566,59.88092967429087,52.1,6.018450899226505,90.2,Carrots
23.650374506667333,13.89103560713768,108.21159255752308,54.530675488107576,67.38,6.188505194105502,87.73,Carrots
23.34700394892777,10.688756875877672,140.86273639913713,74.65582839865303,69.5,6.336441698281321,113.85,Carrots
24.86683276298289,19.21765985039532,125.1507791652904,50.66058357440373,48.16,6.562064721820035,105.79,Carrots
22.65407102042337,18.307063398876647,137.16364061269346,56.719593023595294,47.0,6.711974366180118,103.36,Carrots
23.25950771579983,17.038857434160406,134.8859634012852,60.36996173259416,62.83,6.018506555808821,65.65,Carrots
27.26489938937348,15.284479556770762,146.42634660582087,55.41714820978257,49.39,6.522507723732391,67.89,Carrots
26.44892755869988,19.47841639472388,103.8308636469597,57.924384816021,69.74,6.740783392123127,70.07,Carrots
18.88624628016733,18.51606107735616,147.89255809792186,54.42882201809663,54.31,6.545594965229226,69.7,Carrots
